ID,Field Name,Label,Model,Model ID,Type,Relation,Required,Readonly,Stored
31901,bounce_email,"Bounce Email",mail.alias.domain,1846,char,,No,Yes,No
31902,catchall_alias,"Catchall Alias",mail.alias.domain,1846,char,,Yes,No,Yes
31903,catchall_email,"Catchall Email",mail.alias.domain,1846,char,,No,Yes,No
31898,company_ids,"Companies",mail.alias.domain,1846,one2many,res.company,No,No,Yes
31909,create_date,"Created on",mail.alias.domain,1846,datetime,,No,Yes,Yes
31908,create_uid,"Created by",mail.alias.domain,1846,many2one,res.users,No,Yes,Yes
31904,default_from,"Default From Alias",mail.alias.domain,1846,char,,No,No,Yes
31905,default_from_email,"Default From",mail.alias.domain,1846,char,,No,Yes,No
31907,display_name,"Display Name",mail.alias.domain,1846,char,,No,Yes,No
31906,id,"ID",mail.alias.domain,1846,integer,,No,Yes,Yes
31897,name,"Name",mail.alias.domain,1846,char,,Yes,No,Yes
31899,sequence,"Sequence",mail.alias.domain,1846,integer,,No,No,Yes
31911,write_date,"Last Updated on",mail.alias.domain,1846,datetime,,No,Yes,Yes
31910,write_uid,"Last Updated by",mail.alias.domain,1846,many2one,res.users,No,Yes,Yes
31932,alias_defaults,"Default Values",mail.alias.mixin,149,text,,Yes,Yes,No
31931,alias_domain,"Alias Domain Name",mail.alias.mixin,149,char,,No,Yes,No
31930,alias_domain_id,"Alias Domain",mail.alias.mixin,149,many2one,mail.alias.domain,No,No,No
31933,alias_email,"Email Alias",mail.alias.mixin,149,char,,No,Yes,No
1851,alias_id,"Alias",mail.alias.mixin,149,many2one,mail.alias,Yes,No,Yes
31929,alias_name,"Alias Name",mail.alias.mixin,149,char,,No,No,No
31926,alias_defaults,"Default Values",mail.alias.mixin.optional,1847,text,,No,Yes,No
31925,alias_domain,"Alias Domain Name",mail.alias.mixin.optional,1847,char,,No,Yes,No
31924,alias_domain_id,"Alias Domain",mail.alias.mixin.optional,1847,many2one,mail.alias.domain,No,No,No
31927,alias_email,"Email Alias",mail.alias.mixin.optional,1847,char,,No,Yes,No
31922,alias_id,"Alias",mail.alias.mixin.optional,1847,many2one,mail.alias,No,No,Yes
31923,alias_name,"Alias Name",mail.alias.mixin.optional,1847,char,,No,No,No
2087,active,"Active",mail.blacklist,160,boolean,,No,No,Yes
2104,create_date,"Created on",mail.blacklist,160,datetime,,No,Yes,Yes
2103,create_uid,"Created by",mail.blacklist,160,many2one,res.users,No,Yes,Yes
2102,display_name,"Display Name",mail.blacklist,160,char,,No,Yes,No
2086,email,"Email Address",mail.blacklist,160,char,,Yes,No,Yes
24787,has_message,"Has Message",mail.blacklist,160,boolean,,No,Yes,No
2101,id,"ID",mail.blacklist,160,integer,,No,Yes,Yes
2099,message_attachment_count,"Attachment Count",mail.blacklist,160,integer,,No,Yes,No
2089,message_follower_ids,"Followers",mail.blacklist,160,one2many,mail.followers,No,No,Yes
2097,message_has_error,"Message Delivery error",mail.blacklist,160,boolean,,No,Yes,No
2098,message_has_error_counter,"Number of errors",mail.blacklist,160,integer,,No,Yes,No
3413,message_has_sms_error,"SMS Delivery error",mail.blacklist,160,boolean,,No,Yes,No
2092,message_ids,"Messages",mail.blacklist,160,one2many,mail.message,No,No,Yes
2088,message_is_follower,"Is Follower",mail.blacklist,160,boolean,,No,Yes,No
2095,message_needaction,"Action Needed",mail.blacklist,160,boolean,,No,Yes,No
2096,message_needaction_counter,"Number of Actions",mail.blacklist,160,integer,,No,Yes,No
2090,message_partner_ids,"Followers (Partners)",mail.blacklist,160,many2many,res.partner,No,No,No
36286,opt_out_reason_id,"Reason",mail.blacklist,160,many2one,mailing.subscription.optout,No,No,Yes
34001,rating_ids,"Ratings",mail.blacklist,160,one2many,rating.rating,No,No,Yes
3273,website_message_ids,"Website Messages",mail.blacklist,160,one2many,mail.message,No,No,Yes
2106,write_date,"Last Updated on",mail.blacklist,160,datetime,,No,Yes,Yes
2105,write_uid,"Last Updated by",mail.blacklist,160,many2one,res.users,No,Yes,Yes
16333,create_date,"Created on",mail.blacklist.remove,920,datetime,,No,Yes,Yes
16332,create_uid,"Created by",mail.blacklist.remove,920,many2one,res.users,No,Yes,Yes
16331,display_name,"Display Name",mail.blacklist.remove,920,char,,No,Yes,No
16328,email,"Email",mail.blacklist.remove,920,char,,Yes,Yes,Yes
16330,id,"ID",mail.blacklist.remove,920,integer,,No,Yes,Yes
16329,reason,"Reason",mail.blacklist.remove,920,char,,No,No,Yes
16335,write_date,"Last Updated on",mail.blacklist.remove,920,datetime,,No,Yes,Yes
16334,write_uid,"Last Updated by",mail.blacklist.remove,920,many2one,res.users,No,Yes,Yes
2344,attachment_ids,"Attachments",mail.compose.message,169,many2many,ir.attachment,No,No,Yes
2346,author_id,"Author",mail.compose.message,169,many2one,res.partner,No,No,Yes
2361,auto_delete,"Delete Emails",mail.compose.message,169,boolean,,No,No,Yes
32685,auto_delete_keep_log,"Keep Message Copy",mail.compose.message,169,boolean,,No,No,Yes
2342,body,"Contents",mail.compose.message,169,html,,No,No,Yes
32656,body_has_template_value,"Body content is the same as the template",mail.compose.message,169,boolean,,No,Yes,No
15807,campaign_id,"Mass Mailing Campaign",mail.compose.message,169,many2one,utm.campaign,No,No,Yes
24935,can_edit_body,"Can Edit Body",mail.compose.message,169,boolean,,No,Yes,No
32667,composition_batch,"Batch composition",mail.compose.message,169,boolean,,No,Yes,No
2353,composition_mode,"Composition mode",mail.compose.message,169,selection,,No,No,Yes
2370,create_date,"Created on",mail.compose.message,169,datetime,,No,Yes,Yes
2369,create_uid,"Created by",mail.compose.message,169,many2one,res.users,No,Yes,Yes
2368,display_name,"Display Name",mail.compose.message,169,char,,No,Yes,No
2366,email_add_signature,"Add signature",mail.compose.message,169,boolean,,No,No,Yes
2345,email_from,"From",mail.compose.message,169,char,,No,No,Yes
27441,email_layout_xmlid,"Email Notification Layout",mail.compose.message,169,char,,No,No,Yes
32686,force_send,"Send mailing or notifications directly",mail.compose.message,169,boolean,,No,No,Yes
2367,id,"ID",mail.compose.message,169,integer,,No,Yes,Yes
24934,is_mail_template_editor,"Is Editor",mail.compose.message,169,boolean,,No,Yes,No
24927,lang,"Language",mail.compose.message,169,char,,No,No,Yes
2352,mail_activity_type_id,"Mail Activity Type",mail.compose.message,169,many2one,mail.activity.type,No,No,Yes
2364,mail_server_id,"Outgoing mail server",mail.compose.message,169,many2one,ir.mail_server,No,No,Yes
15809,mailing_list_ids,"Mailing List",mail.compose.message,169,many2many,mailing.list,No,No,Yes
15806,mass_mailing_id,"Mass Mailing",mail.compose.message,169,many2one,mailing.mailing,No,No,Yes
15808,mass_mailing_name,"Mass Mailing Name",mail.compose.message,169,char,,No,No,Yes
2350,message_type,"Type",mail.compose.message,169,selection,,Yes,No,Yes
2347,model,"Related Document Model",mail.compose.message,169,char,,No,No,Yes
32669,model_is_thread,"Thread-Enabled",mail.compose.message,169,boolean,,No,Yes,No
2343,parent_id,"Parent Message",mail.compose.message,169,many2one,mail.message,No,No,Yes
2357,partner_ids,"Additional Contacts",mail.compose.message,169,many2many,res.partner,No,No,Yes
32673,record_alias_domain_id,"Alias Domain",mail.compose.message,169,many2one,mail.alias.domain,No,No,Yes
32674,record_company_id,"Company",mail.compose.message,169,many2one,res.company,No,No,Yes
2349,record_name,"Record Name",mail.compose.message,169,char,,No,No,Yes
24928,render_model,"Rendering Model",mail.compose.message,169,char,,No,Yes,No
2354,reply_to,"Reply To",mail.compose.message,169,char,,No,No,Yes
2355,reply_to_force_new,"Considers answers as new thread",mail.compose.message,169,boolean,,No,No,Yes
24938,reply_to_mode,"Replies",mail.compose.message,169,selection,,No,No,No
2359,res_domain,"Active domain",mail.compose.message,169,text,,No,No,Yes
32672,res_domain_user_id,"Responsible",mail.compose.message,169,many2one,res.users,No,No,Yes
32670,res_ids,"Related Document IDs",mail.compose.message,169,text,,No,No,Yes
32688,scheduled_date,"Scheduled Date",mail.compose.message,169,char,,No,No,Yes
14265,send_only_internal,"Send private",mail.compose.message,169,boolean,,No,No,Yes
2341,subject,"Subject",mail.compose.message,169,char,,No,No,Yes
14263,subscribe_recipients,"Subscribe recipients",mail.compose.message,169,boolean,,No,No,Yes
2351,subtype_id,"Subtype",mail.compose.message,169,many2one,mail.message.subtype,No,No,Yes
32678,subtype_is_log,"Is a log",mail.compose.message,169,boolean,,No,Yes,No
2363,template_id,"Use template",mail.compose.message,169,many2one,mail.template,No,No,Yes
32689,use_exclusion_list,"Check Exclusion List",mail.compose.message,169,boolean,,No,No,Yes
2372,write_date,"Last Updated on",mail.compose.message,169,datetime,,No,Yes,Yes
2371,write_uid,"Last Updated by",mail.compose.message,169,many2one,res.users,No,Yes,Yes
24770,body,"Contents",mail.composer.mixin,1434,html,,No,No,Yes
31940,body_has_template_value,"Body content is the same as the template",mail.composer.mixin,1434,boolean,,No,Yes,No
24773,can_edit_body,"Can Edit Body",mail.composer.mixin,1434,boolean,,No,Yes,No
24772,is_mail_template_editor,"Is Editor",mail.composer.mixin,1434,boolean,,No,Yes,No
24762,lang,"Language",mail.composer.mixin,1434,char,,No,No,Yes
24763,render_model,"Rendering Model",mail.composer.mixin,1434,char,,No,Yes,No
24769,subject,"Subject",mail.composer.mixin,1434,char,,No,No,Yes
24771,template_id,"Mail Template",mail.composer.mixin,1434,many2one,mail.template,No,No,Yes
1874,display_name,"Display Name",mail.followers,150,char,,No,Yes,No
16253,email,"Email",mail.followers,150,char,,No,Yes,No
1873,id,"ID",mail.followers,150,integer,,No,Yes,Yes
16254,is_active,"Is Active",mail.followers,150,boolean,,No,Yes,No
16252,name,"Name",mail.followers,150,char,,No,Yes,No
1870,partner_id,"Related Partner",mail.followers,150,many2one,res.partner,Yes,No,Yes
1869,res_id,"Related Document ID",mail.followers,150,many2one_reference,,No,No,Yes
1868,res_model,"Related Document Model Name",mail.followers,150,char,,Yes,No,Yes
1872,subtype_ids,"Subtype",mail.followers,150,many2many,mail.message.subtype,No,No,Yes
27339,create_date,"Created on",mail.gateway.allowed,1636,datetime,,No,Yes,Yes
27338,create_uid,"Created by",mail.gateway.allowed,1636,many2one,res.users,No,Yes,Yes
27337,display_name,"Display Name",mail.gateway.allowed,1636,char,,No,Yes,No
27333,email,"Email Address",mail.gateway.allowed,1636,char,,Yes,No,Yes
27334,email_normalized,"Normalized Email",mail.gateway.allowed,1636,char,,No,Yes,Yes
27335,id,"ID",mail.gateway.allowed,1636,integer,,No,Yes,Yes
27341,write_date,"Last Updated on",mail.gateway.allowed,1636,datetime,,No,Yes,Yes
27340,write_uid,"Last Updated by",mail.gateway.allowed,1636,many2one,res.users,No,Yes,Yes
25487,access_group_id,"Authorized Group",mail.group,1491,many2one,res.groups,No,No,Yes
25486,access_mode,"Privacy",mail.group,1491,selection,,Yes,No,Yes
25463,active,"Active",mail.group,1491,boolean,,No,No,Yes
25504,alias_bounced_content,"Custom Bounced Message",mail.group,1491,html,,No,No,No
25503,alias_contact,"Alias Contact Security",mail.group,1491,selection,,Yes,No,No
25498,alias_defaults,"Default Values",mail.group,1491,text,,Yes,Yes,No
25500,alias_domain,"Alias Domain Name",mail.group,1491,char,,No,Yes,No
35528,alias_domain_id,"Alias Domain",mail.group,1491,many2one,mail.alias.domain,No,No,No
35531,alias_email,"Email Alias",mail.group,1491,char,,No,Yes,No
25499,alias_force_thread_id,"Record Thread ID",mail.group,1491,integer,,No,No,No
35562,alias_full_name,"Alias Email",mail.group,1491,char,,No,Yes,No
25462,alias_id,"Alias",mail.group,1491,many2one,mail.alias,Yes,No,Yes
35568,alias_incoming_local,"Local-part based incoming detection",mail.group,1491,boolean,,No,No,No
25496,alias_model_id,"Aliased Model",mail.group,1491,many2one,ir.model,Yes,No,No
25465,alias_name,"Alias Name",mail.group,1491,char,,No,No,No
25501,alias_parent_model_id,"Parent Model",mail.group,1491,many2one,ir.model,No,No,No
25502,alias_parent_thread_id,"Parent Record Thread ID",mail.group,1491,integer,,No,No,No
35570,alias_status,"Alias Status",mail.group,1491,selection,,No,Yes,No
25488,can_manage_group,"Can Manage",mail.group,1491,boolean,,No,Yes,No
25493,create_date,"Created on",mail.group,1491,datetime,,No,Yes,Yes
25492,create_uid,"Created by",mail.group,1491,many2one,res.users,No,Yes,Yes
25467,description,"Description",mail.group,1491,text,,No,No,Yes
25491,display_name,"Display Name",mail.group,1491,char,,No,Yes,No
25489,id,"ID",mail.group,1491,integer,,No,Yes,Yes
25468,image_128,"Image",mail.group,1491,binary,,No,No,Yes
25473,is_member,"Is Member",mail.group,1491,boolean,,No,Yes,No
25477,is_moderator,"Moderator",mail.group,1491,boolean,,No,Yes,No
25471,mail_group_message_count,"Messages Count",mail.group,1491,integer,,No,Yes,No
25469,mail_group_message_ids,"Pending Messages",mail.group,1491,one2many,mail.group.message,No,No,Yes
25470,mail_group_message_last_month_count,"Messages Per Month",mail.group,1491,integer,,No,Yes,No
25472,mail_group_message_moderation_count,"Pending Messages Count",mail.group,1491,integer,,No,Yes,No
25476,member_count,"Members Count",mail.group,1491,integer,,No,Yes,No
25474,member_ids,"Members",mail.group,1491,one2many,mail.group.member,No,No,Yes
25475,member_partner_ids,"Partners Member",mail.group,1491,many2many,res.partner,No,Yes,No
25478,moderation,"Moderate this group",mail.group,1491,boolean,,No,No,Yes
25484,moderation_guidelines,"Send guidelines to new subscribers",mail.group,1491,boolean,,No,No,Yes
25485,moderation_guidelines_msg,"Guidelines",mail.group,1491,html,,No,No,Yes
25482,moderation_notify,"Automatic notification",mail.group,1491,boolean,,No,No,Yes
25483,moderation_notify_msg,"Notification message",mail.group,1491,html,,No,No,Yes
25479,moderation_rule_count,"Moderated emails count",mail.group,1491,integer,,No,Yes,No
25480,moderation_rule_ids,"Moderated Emails",mail.group,1491,one2many,mail.group.moderation,No,No,Yes
25481,moderator_ids,"Moderators",mail.group,1491,many2many,res.users,No,No,Yes
25464,name,"Name",mail.group,1491,char,,Yes,No,Yes
25495,write_date,"Last Updated on",mail.group,1491,datetime,,No,Yes,Yes
25494,write_uid,"Last Updated by",mail.group,1491,many2one,res.users,No,Yes,Yes
25513,create_date,"Created on",mail.group.member,1492,datetime,,No,Yes,Yes
25512,create_uid,"Created by",mail.group.member,1492,many2one,res.users,No,Yes,Yes
25511,display_name,"Display Name",mail.group.member,1492,char,,No,Yes,No
25505,email,"Email",mail.group.member,1492,char,,No,No,Yes
25506,email_normalized,"Normalized Email",mail.group.member,1492,char,,No,Yes,Yes
25509,id,"ID",mail.group.member,1492,integer,,No,Yes,Yes
25507,mail_group_id,"Group",mail.group.member,1492,many2one,mail.group,Yes,No,Yes
25508,partner_id,"Partner",mail.group.member,1492,many2one,res.partner,No,No,Yes
25515,write_date,"Last Updated on",mail.group.member,1492,datetime,,No,Yes,Yes
25514,write_uid,"Last Updated by",mail.group.member,1492,many2one,res.users,No,Yes,Yes
25516,attachment_ids,"Attachments",mail.group.message,1493,many2many,ir.attachment,No,No,No
25517,author_id,"Author",mail.group.message,1493,many2one,res.partner,No,No,No
25526,author_moderation,"Author Moderation Status",mail.group.message,1493,selection,,No,Yes,No
25520,body,"Contents",mail.group.message,1493,html,,No,No,No
25534,create_date,"Posted",mail.group.message,1493,datetime,,No,No,Yes
25533,create_uid,"Created by",mail.group.message,1493,many2one,res.users,No,Yes,Yes
25532,display_name,"Display Name",mail.group.message,1493,char,,No,Yes,No
25518,email_from,"From",mail.group.message,1493,char,,No,No,No
25519,email_from_normalized,"Normalized From",mail.group.message,1493,char,,No,Yes,Yes
25525,group_message_child_ids,"Children",mail.group.message,1493,one2many,mail.group.message,No,No,Yes
25524,group_message_parent_id,"Parent",mail.group.message,1493,many2one,mail.group.message,No,No,Yes
25530,id,"ID",mail.group.message,1493,integer,,No,Yes,Yes
25527,is_group_moderated,"Is Group Moderated",mail.group.message,1493,boolean,,No,Yes,No
25522,mail_group_id,"Group",mail.group.message,1493,many2one,mail.group,Yes,No,Yes
25523,mail_message_id,"Mail Message",mail.group.message,1493,many2one,mail.message,Yes,No,Yes
25528,moderation_status,"Status",mail.group.message,1493,selection,,Yes,No,Yes
25529,moderator_id,"Moderated By",mail.group.message,1493,many2one,res.users,No,No,Yes
25521,subject,"Subject",mail.group.message,1493,char,,No,No,No
25536,write_date,"Last Updated on",mail.group.message,1493,datetime,,No,Yes,Yes
25535,write_uid,"Last Updated by",mail.group.message,1493,many2one,res.users,No,Yes,Yes
25543,action,"Action",mail.group.message.reject,1495,selection,,Yes,No,Yes
25540,body,"Contents",mail.group.message.reject,1495,html,,No,No,Yes
25549,create_date,"Created on",mail.group.message.reject,1495,datetime,,No,Yes,Yes
25548,create_uid,"Created by",mail.group.message.reject,1495,many2one,res.users,No,Yes,Yes
25547,display_name,"Display Name",mail.group.message.reject,1495,char,,No,Yes,No
25541,email_from_normalized,"Email From",mail.group.message.reject,1495,char,,No,Yes,No
25545,id,"ID",mail.group.message.reject,1495,integer,,No,Yes,Yes
25542,mail_group_message_id,"Message",mail.group.message.reject,1495,many2one,mail.group.message,Yes,Yes,Yes
25544,send_email,"Send Email",mail.group.message.reject,1495,boolean,,No,Yes,No
25539,subject,"Subject",mail.group.message.reject,1495,char,,No,No,Yes
25551,write_date,"Last Updated on",mail.group.message.reject,1495,datetime,,No,Yes,Yes
25550,write_uid,"Last Updated by",mail.group.message.reject,1495,many2one,res.users,No,Yes,Yes
2149,create_date,"Created on",mail.group.moderation,163,datetime,,No,Yes,Yes
2148,create_uid,"Created by",mail.group.moderation,163,many2one,res.users,No,Yes,Yes
2147,display_name,"Display Name",mail.group.moderation,163,char,,No,Yes,No
2143,email,"Email",mail.group.moderation,163,char,,Yes,No,Yes
2146,id,"ID",mail.group.moderation,163,integer,,No,Yes,Yes
2145,mail_group_id,"Group",mail.group.moderation,163,many2one,mail.group,Yes,No,Yes
2144,status,"Status",mail.group.moderation,163,selection,,Yes,No,Yes
2151,write_date,"Last Updated on",mail.group.moderation,163,datetime,,No,Yes,Yes
