Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Relation_Field,Relation_Table,Column1,Column2,Primary_Data_Location,Stored
26164,create_date,"Created on",datetime,1545,project.project.stage,,,,,,,"project.project.stage.create_date",Yes
26163,create_uid,"Created by",many2one,1545,project.project.stage,res.users,90,,,,,"res.users.id",Yes
26162,display_name,"Display Name",char,1545,project.project.stage,,,,,,,"Computed",No
26159,fold,"Folded in Kanban",boolean,1545,project.project.stage,,,,,,,"project.project.stage.fold",Yes
26160,id,"ID",integer,1545,project.project.stage,,,,,,,"project.project.stage.id",Yes
26158,mail_template_id,"Email Template",many2one,1545,project.project.stage,mail.template,165,,,,,"mail.template.id",Yes
26157,name,"Name",char,1545,project.project.stage,,,,,,,"project.project.stage.name",Yes
26156,sequence,"Sequence",integer,1545,project.project.stage,,,,,,,"project.project.stage.sequence",Yes
30092,sms_template_id,"SMS Template",many2one,1545,project.project.stage,sms.template,216,,,,,"sms.template.id",Yes
26166,write_date,"Last Updated on",datetime,1545,project.project.stage,,,,,,,"project.project.stage.write_date",Yes
26165,write_uid,"Last Updated by",many2one,1545,project.project.stage,res.users,90,,,,,"res.users.id",Yes
37157,create_date,"Created on",datetime,1937,project.project.stage.delete.wizard,,,,,,,"project.project.stage.delete.wizard.create_date",Yes
37156,create_uid,"Created by",many2one,1937,project.project.stage.delete.wizard,res.users,90,,,,,"res.users.id",Yes
37155,display_name,"Display Name",char,1937,project.project.stage.delete.wizard,,,,,,,"Computed",No
37154,id,"ID",integer,1937,project.project.stage.delete.wizard,,,,,,,"project.project.stage.delete.wizard.id",Yes
37152,projects_count,"Number of Projects",integer,1937,project.project.stage.delete.wizard,,,,,,,"Computed",No
37151,stage_ids,"Stages To Delete",many2many,1937,project.project.stage.delete.wizard,project.project.stage,1545,,project_project_stage_project_project_stage_delete_wizard_rel,project_project_stage_delete_wizard_id,project_project_stage_id,"Junction: project_project_stage_project_project_stage_delete_wizard_rel",Yes
37153,stages_active,"Stages Active",boolean,1937,project.project.stage.delete.wizard,,,,,,,"Computed",No
37159,write_date,"Last Updated on",datetime,1937,project.project.stage.delete.wizard,,,,,,,"project.project.stage.delete.wizard.write_date",Yes
37158,write_uid,"Last Updated by",many2one,1937,project.project.stage.delete.wizard,res.users,90,,,,,"res.users.id",Yes
26346,access_mode,"Access Mode",selection,1552,project.share.wizard,,,,,,,"project.share.wizard.access_mode",Yes
26338,access_warning,"Access warning",text,1552,project.share.wizard,,,,,,,"Computed",No
26343,create_date,"Created on",datetime,1552,project.share.wizard,,,,,,,"project.share.wizard.create_date",Yes
26342,create_uid,"Created by",many2one,1552,project.share.wizard,res.users,90,,,,,"res.users.id",Yes
26347,display_access_mode,"Display Access Mode",boolean,1552,project.share.wizard,,,,,,,"project.share.wizard.display_access_mode",Yes
26341,display_name,"Display Name",char,1552,project.share.wizard,,,,,,,"Computed",No
26339,id,"ID",integer,1552,project.share.wizard,,,,,,,"project.share.wizard.id",Yes
26336,note,"Note",text,1552,project.share.wizard,,,,,,,"project.share.wizard.note",Yes
26335,partner_ids,"Recipients",many2many,1552,project.share.wizard,res.partner,78,,project_share_wizard_res_partner_rel,project_share_wizard_id,res_partner_id,"Junction: project_share_wizard_res_partner_rel",Yes
26333,res_id,"Related Document ID",integer,1552,project.share.wizard,,,,,,,"project.share.wizard.res_id",Yes
26332,res_model,"Related Document Model",char,1552,project.share.wizard,,,,,,,"project.share.wizard.res_model",Yes
26334,resource_ref,"Related Document",reference,1552,project.share.wizard,,,,,,,"Computed",No
26337,share_link,"Link",char,1552,project.share.wizard,,,,,,,"Computed",No
26345,write_date,"Last Updated on",datetime,1552,project.share.wizard,,,,,,,"project.share.wizard.write_date",Yes
26344,write_uid,"Last Updated by",many2one,1552,project.share.wizard,res.users,90,,,,,"res.users.id",Yes
8460,color,"Color",integer,437,project.tags,,,,,,,"project.tags.color",Yes
8464,create_date,"Created on",datetime,437,project.tags,,,,,,,"project.tags.create_date",Yes
8463,create_uid,"Created by",many2one,437,project.tags,res.users,90,,,,,"res.users.id",Yes
8462,display_name,"Display Name",char,437,project.tags,,,,,,,"Computed",No
8461,id,"ID",integer,437,project.tags,,,,,,,"project.tags.id",Yes
8459,name,"Name",char,437,project.tags,,,,,,,"project.tags.name",Yes
28880,project_ids,"Projects",many2many,437,project.tags,project.project,435,,project_project_project_tags_rel,project_tags_id,project_project_id,"Junction: project_project_project_tags_rel",Yes
28881,task_ids,"Tasks",many2many,437,project.tags,project.task,436,,project_tags_project_task_rel,project_tags_id,project_task_id,"Junction: project_tags_project_task_rel",Yes
8466,write_date,"Last Updated on",datetime,437,project.tags,,,,,,,"project.tags.write_date",Yes
8465,write_uid,"Last Updated by",many2one,437,project.tags,res.users,90,,,,,"res.users.id",Yes
21901,abn,"ABN",char,436,project.task,,,,,,,"project.task.abn",Yes
8387,access_token,"Security Token",char,436,project.task,,,,,,,"project.task.access_token",Yes
8386,access_url,"Portal Access URL",char,436,project.task,,,,,,,"Computed",No
8388,access_warning,"Access warning",text,436,project.task,,,,,,,"Computed",No
8408,active,"Active",boolean,436,project.task,,,,,,,"project.task.active",Yes
26263,activity_calendar_event_id,"Next Activity Calendar Event",many2one,436,project.task,calendar.event,184,,,,,"calendar.event.id",No
8383,activity_date_deadline,"Next Activity Deadline",date,436,project.task,,,,,,,"Computed",No
8384,activity_exception_decoration,"Activity Exception Decoration",selection,436,project.task,,,,,,,"Computed",No
8385,activity_exception_icon,"Icon",char,436,project.task,,,,,,,"Computed",No
8381,activity_ids,"Activities",one2many,436,project.task,mail.activity,154,res_id,,,,"mail.activity.res_id",Yes
8382,activity_state,"Activity State",selection,436,project.task,,,,,,,"Computed",No
8451,activity_summary,"Next Activity Summary",char,436,project.task,,,,,,,"Computed",No
17482,activity_type_icon,"Activity Type Icon",char,436,project.task,,,,,,,"Computed",No
8450,activity_type_id,"Next Activity Type",many2one,436,project.task,mail.activity.type,153,,,,,"mail.activity.type.id",No
8449,activity_user_id,"Responsible User",many2one,436,project.task,res.users,90,,,,,"res.users.id",No
8425,allocated_hours,"Allocated Time",float,436,project.task,,,,,,,"project.task.allocated_hours",Yes
