Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Related_Model_Display_Name,Stored,Required,Readonly
22452,url,"Url",char,1330,theme.ir.attachment,,,"",Yes,No,No
22459,write_date,"Last Updated on",datetime,1330,theme.ir.attachment,,,"",Yes,No,Yes
22458,write_uid,"Last Updated by",many2one,1330,theme.ir.attachment,res.users,90,"User",Yes,No,Yes
22437,active,"Active",boolean,1329,theme.ir.ui.view,,,"",Yes,No,No
22438,arch,"Arch",text,1329,theme.ir.ui.view,,,"",Yes,No,No
22439,arch_fs,"Arch Fs",char,1329,theme.ir.ui.view,,,"",Yes,No,No
22441,copy_ids,"Views using a copy of me",one2many,1329,theme.ir.ui.view,ir.ui.view,15,"View",Yes,No,Yes
22446,create_date,"Created on",datetime,1329,theme.ir.ui.view,,,"",Yes,No,Yes
22445,create_uid,"Created by",many2one,1329,theme.ir.ui.view,res.users,90,"User",Yes,No,Yes
22442,customize_show,"Customize Show",boolean,1329,theme.ir.ui.view,,,"",Yes,No,No
22444,display_name,"Display Name",char,1329,theme.ir.ui.view,,,"",No,No,Yes
22443,id,"ID",integer,1329,theme.ir.ui.view,,,"",Yes,No,Yes
22440,inherit_id,"Inherit",reference,1329,theme.ir.ui.view,,,"",Yes,No,No
22433,key,"Key",char,1329,theme.ir.ui.view,,,"",Yes,No,No
22436,mode,"Mode",selection,1329,theme.ir.ui.view,,,"",Yes,No,No
22432,name,"Name",char,1329,theme.ir.ui.view,,,"",Yes,Yes,No
22435,priority,"Priority",integer,1329,theme.ir.ui.view,,,"",Yes,Yes,No
22434,type,"Type",char,1329,theme.ir.ui.view,,,"",Yes,No,No
22448,write_date,"Last Updated on",datetime,1329,theme.ir.ui.view,,,"",Yes,No,Yes
22447,write_uid,"Last Updated by",many2one,1329,theme.ir.ui.view,res.users,90,"User",Yes,No,Yes
22467,copy_ids,"Menu using a copy of me",one2many,1331,theme.website.menu,website.menu,1325,"Website Menu",Yes,No,Yes
22471,create_date,"Created on",datetime,1331,theme.website.menu,,,"",Yes,No,Yes
22470,create_uid,"Created by",many2one,1331,theme.website.menu,res.users,90,"User",Yes,No,Yes
22469,display_name,"Display Name",char,1331,theme.website.menu,,,"",No,No,Yes
22468,id,"ID",integer,1331,theme.website.menu,,,"",Yes,No,Yes
29037,mega_menu_classes,"Mega Menu Classes",char,1331,theme.website.menu,,,"",Yes,No,No
29036,mega_menu_content,"Mega Menu Content",html,1331,theme.website.menu,,,"",Yes,No,No
22461,name,"Name",char,1331,theme.website.menu,,,"",Yes,Yes,No
22464,new_window,"New Window",boolean,1331,theme.website.menu,,,"",Yes,No,No
22463,page_id,"Page",many2one,1331,theme.website.menu,theme.website.page,1332,"Website Theme Page",Yes,No,No
22466,parent_id,"Parent",many2one,1331,theme.website.menu,theme.website.menu,1331,"Website Theme Menu",Yes,No,No
22465,sequence,"Sequence",integer,1331,theme.website.menu,,,"",Yes,No,No
22462,url,"Url",char,1331,theme.website.menu,,,"",Yes,No,No
29038,use_main_menu_as_parent,"Use Main Menu As Parent",boolean,1331,theme.website.menu,,,"",Yes,No,No
22473,write_date,"Last Updated on",datetime,1331,theme.website.menu,,,"",Yes,No,Yes
22472,write_uid,"Last Updated by",many2one,1331,theme.website.menu,res.users,90,"User",Yes,No,Yes
22478,copy_ids,"Page using a copy of me",one2many,1332,theme.website.page,website.page,1326,"Page",Yes,No,Yes
22482,create_date,"Created on",datetime,1332,theme.website.page,,,"",Yes,No,Yes
22481,create_uid,"Created by",many2one,1332,theme.website.page,res.users,90,"User",Yes,No,Yes
22480,display_name,"Display Name",char,1332,theme.website.page,,,"",No,No,Yes
29043,footer_visible,"Footer Visible",boolean,1332,theme.website.page,,,"",Yes,No,No
29041,header_color,"Header Color",char,1332,theme.website.page,,,"",Yes,No,No
29040,header_overlay,"Header Overlay",boolean,1332,theme.website.page,,,"",Yes,No,No
29042,header_visible,"Header Visible",boolean,1332,theme.website.page,,,"",Yes,No,No
22479,id,"ID",integer,1332,theme.website.page,,,"",Yes,No,Yes
29039,is_published,"Is Published",boolean,1332,theme.website.page,,,"",Yes,No,No
22475,url,"Url",char,1332,theme.website.page,,,"",Yes,No,No
22476,view_id,"View",many2one,1332,theme.website.page,theme.ir.ui.view,1329,"Theme UI View",Yes,Yes,No
22477,website_indexed,"Page Indexed",boolean,1332,theme.website.page,,,"",Yes,No,No
22484,write_date,"Last Updated on",datetime,1332,theme.website.page,,,"",Yes,No,Yes
22483,write_uid,"Last Updated by",many2one,1332,theme.website.page,res.users,90,"User",Yes,No,Yes
21031,display_timer_pause,"Display Timer Pause",boolean,1241,timer.mixin,,,"",No,No,Yes
21032,display_timer_resume,"Display Timer Resume",boolean,1241,timer.mixin,,,"",No,No,Yes
21029,display_timer_start_primary,"Display Timer Start Primary",boolean,1241,timer.mixin,,,"",No,No,Yes
21030,display_timer_stop,"Display Timer Stop",boolean,1241,timer.mixin,,,"",No,No,Yes
21027,is_timer_running,"Is Timer Running",boolean,1241,timer.mixin,,,"",No,No,Yes
21026,timer_pause,"Timer Last Pause",datetime,1241,timer.mixin,,,"",No,No,Yes
21025,timer_start,"Timer Start",datetime,1241,timer.mixin,,,"",No,No,Yes
21028,user_timer_id,"User Timer",one2many,1241,timer.mixin,timer.timer,1240,"Timer Module",No,No,Yes
21021,create_date,"Created on",datetime,1240,timer.timer,,,"",Yes,No,Yes
21020,create_uid,"Created by",many2one,1240,timer.timer,res.users,90,"User",Yes,No,Yes
21019,display_name,"Display Name",char,1240,timer.timer,,,"",No,No,Yes
21018,id,"ID",integer,1240,timer.timer,,,"",Yes,No,Yes
21014,is_timer_running,"Is Timer Running",boolean,1240,timer.timer,,,"",No,No,Yes
21016,res_id,"Res",integer,1240,timer.timer,,,"",Yes,Yes,No
21015,res_model,"Res Model",char,1240,timer.timer,,,"",Yes,Yes,No
21013,timer_pause,"Timer Last Pause",datetime,1240,timer.timer,,,"",Yes,No,No
21012,timer_start,"Timer Start",datetime,1240,timer.timer,,,"",Yes,No,No
21017,user_id,"User",many2one,1240,timer.timer,res.users,90,"User",Yes,No,No
21023,write_date,"Last Updated on",datetime,1240,timer.timer,,,"",Yes,No,Yes
21022,write_uid,"Last Updated by",many2one,1240,timer.timer,res.users,90,"User",Yes,No,Yes
1550,create_date,"Created on",datetime,126,uom.category,,,"",Yes,No,Yes
1549,create_uid,"Created by",many2one,126,uom.category,res.users,90,"User",Yes,No,Yes
1548,display_name,"Display Name",char,126,uom.category,,,"",No,No,Yes
1547,id,"ID",integer,126,uom.category,,,"",Yes,No,Yes
1545,name,"Unit of Measure Category",char,126,uom.category,,,"",Yes,Yes,No
24726,reference_uom_id,"Reference UoM",many2one,126,uom.category,uom.uom,127,"Product Unit of Measure",No,No,No
24725,uom_ids,"Uom",one2many,126,uom.category,uom.uom,127,"Product Unit of Measure",Yes,No,No
1552,write_date,"Last Updated on",datetime,126,uom.category,,,"",Yes,No,Yes
1551,write_uid,"Last Updated by",many2one,126,uom.category,res.users,90,"User",Yes,No,Yes
1559,active,"Active",boolean,127,uom.uom,,,"",Yes,No,No
1555,category_id,"Category",many2one,127,uom.uom,uom.category,126,"Product UoM Categories",Yes,Yes,No
24729,color,"Color",integer,127,uom.uom,,,"",No,No,Yes
1565,create_date,"Created on",datetime,127,uom.uom,,,"",Yes,No,Yes
1564,create_uid,"Created by",many2one,127,uom.uom,res.users,90,"User",Yes,No,Yes
1563,display_name,"Display Name",char,127,uom.uom,,,"",No,No,Yes
1556,factor,"Ratio",float,127,uom.uom,,,"",Yes,Yes,No
1557,factor_inv,"Bigger Ratio",float,127,uom.uom,,,"",No,Yes,Yes
42416,fiscal_country_codes,"Fiscal Country Codes",char,127,uom.uom,,,"",No,No,Yes
1562,id,"ID",integer,127,uom.uom,,,"",Yes,No,Yes
1554,name,"Unit of Measure",char,127,uom.uom,,,"",Yes,Yes,No
24728,ratio,"Combined Ratio",float,127,uom.uom,,,"",No,No,No
1558,rounding,"Rounding Precision",float,127,uom.uom,,,"",Yes,Yes,No
1560,uom_type,"Type",selection,127,uom.uom,,,"",Yes,Yes,No
1567,write_date,"Last Updated on",datetime,127,uom.uom,,,"",Yes,No,Yes
1566,write_uid,"Last Updated by",many2one,127,uom.uom,res.users,90,"User",Yes,No,Yes
15066,active,"Active",boolean,755,user.activity.report,,,"",Yes,No,Yes
15061,author_id,"Assigned To",many2one,755,user.activity.report,res.partner,78,"Contact",Yes,No,Yes
15063,body,"Activity Description",html,755,user.activity.report,,,"",Yes,No,Yes
15060,date,"Completion Date",datetime,755,user.activity.report,,,"",Yes,No,Yes
15069,display_name,"Display Name",char,755,user.activity.report,,,"",No,No,Yes
15068,id,"ID",integer,755,user.activity.report,,,"",Yes,No,Yes
15065,mail_activity_type_id,"Activity Type",many2one,755,user.activity.report,mail.activity.type,153,"Activity Type",Yes,No,Yes
15067,model,"Model",char,755,user.activity.report,,,"",Yes,No,No
21342,res_id,"Res",integer,755,user.activity.report,,,"",Yes,No,No
21352,subject,"Subject",char,755,user.activity.report,,,"",Yes,No,No
15064,subtype_id,"Subtype",many2one,755,user.activity.report,mail.message.subtype,146,"Message subtypes",Yes,No,Yes
15062,user_id,"Salesperson",many2one,755,user.activity.report,res.users,90,"User",Yes,No,Yes
26066,ab_testing_completed,"A/B Testing Campaign Finished",boolean,140,utm.campaign,,,"",Yes,No,Yes
26065,ab_testing_mailings_count,"A/B Test Mailings #",integer,140,utm.campaign,,,"",No,No,Yes
49983,ab_testing_mailings_sms_count,"A/B Test Mailings SMS #",integer,140,utm.campaign,,,"",No,No,Yes
26067,ab_testing_schedule_datetime,"Send Final On",datetime,140,utm.campaign,,,"",Yes,No,No
49984,ab_testing_sms_winner_selection,"SMS Winner Selection",selection,140,utm.campaign,,,"",Yes,No,No
36507,ab_testing_winner_mailing_id,"A/B Campaign Winner Mailing",many2one,140,utm.campaign,mailing.mailing,809,"Mass Mailing",Yes,No,No
26069,ab_testing_winner_selection,"Winner Selection",selection,140,utm.campaign,,,"",Yes,No,No
31768,active,"Active",boolean,140,utm.campaign,,,"",Yes,No,No
15790,bounced_ratio,"Bounced Ratio",float,140,utm.campaign,,,"",No,No,Yes
15600,click_count,"Number of clicks generated by the campaign",integer,140,utm.campaign,,,"",No,No,Yes
1744,color,"Color Index",integer,140,utm.campaign,,,"",Yes,No,No
7540,company_id,"Company",many2one,140,utm.campaign,res.company,87,"Companies",Yes,No,No
1748,create_date,"Created on",datetime,140,utm.campaign,,,"",Yes,No,Yes
1747,create_uid,"Created by",many2one,140,utm.campaign,res.users,90,"User",Yes,No,Yes
6411,crm_lead_count,"Leads/Opportunities count",integer,140,utm.campaign,,,"",No,No,Yes
7541,currency_id,"Currency",many2one,140,utm.campaign,res.currency,85,"Currency",No,No,Yes
1746,display_name,"Display Name",char,140,utm.campaign,,,"",No,No,Yes
1745,id,"ID",integer,140,utm.campaign,,,"",Yes,No,Yes
7539,invoiced_amount,"Revenues generated by the campaign",integer,140,utm.campaign,,,"",No,No,Yes
1743,is_auto_campaign,"Automatically Generated Campaign",boolean,140,utm.campaign,,,"",Yes,No,No
28728,is_mailing_campaign_activated,"Is Mailing Campaign Activated",boolean,140,utm.campaign,,,"",No,No,Yes
15774,mailing_mail_count,"Number of Mass Mailing",integer,140,utm.campaign,,,"",No,No,Yes
15773,mailing_mail_ids,"Mass Mailings",one2many,140,utm.campaign,mailing.mailing,809,"Mass Mailing",Yes,No,No
49982,mailing_sms_count,"Number of Mass SMS",integer,140,utm.campaign,,,"",No,No,Yes
49981,mailing_sms_ids,"Mass SMS",one2many,140,utm.campaign,mailing.mailing,809,"Mass Mailing",Yes,No,No
27307,name,"Campaign Identifier",char,140,utm.campaign,,,"",Yes,Yes,No
15788,opened_ratio,"Opened Ratio",float,140,utm.campaign,,,"",No,No,Yes
7538,quotation_count,"Quotation Count",integer,140,utm.campaign,,,"",No,No,Yes
15787,received_ratio,"Received Ratio",float,140,utm.campaign,,,"",No,No,Yes
15789,replied_ratio,"Replied Ratio",float,140,utm.campaign,,,"",No,No,Yes
23945,social_engagement,"Number of interactions (likes; shares; comments ...) with the social posts",integer,140,utm.campaign,,,"",No,No,Yes
23943,social_post_ids,"All related social media posts",one2many,140,utm.campaign,social.post,1383,"Social Post",No,No,Yes
23944,social_posts_count,"Social Media Posts",integer,140,utm.campaign,,,"",No,No,Yes
24058,social_push_notification_ids,"Push Notifications",one2many,140,utm.campaign,social.post,1383,"Social Post",No,No,Yes
24059,social_push_notifications_count,"Number Of Push Notifications",integer,140,utm.campaign,,,"",No,No,Yes
1741,stage_id,"Stage",many2one,140,utm.campaign,utm.stage,142,"Campaign Stage",Yes,Yes,No
1742,tag_ids,"Tags",many2many,140,utm.campaign,utm.tag,143,"UTM Tag",Yes,No,No
1739,title,"Campaign Name",char,140,utm.campaign,,,"",Yes,Yes,No
6410,use_leads,"Use Leads",boolean,140,utm.campaign,,,"",No,No,Yes
1740,user_id,"Responsible",many2one,140,utm.campaign,res.users,90,"User",Yes,Yes,No
1750,write_date,"Last Updated on",datetime,140,utm.campaign,,,"",Yes,No,Yes
1749,write_uid,"Last Updated by",many2one,140,utm.campaign,res.users,90,"User",Yes,No,Yes
1731,active,"Active",boolean,139,utm.medium,,,"",Yes,No,No
1735,create_date,"Created on",datetime,139,utm.medium,,,"",Yes,No,Yes
1734,create_uid,"Created by",many2one,139,utm.medium,res.users,90,"User",Yes,No,Yes
1733,display_name,"Display Name",char,139,utm.medium,,,"",No,No,Yes
1732,id,"ID",integer,139,utm.medium,,,"",Yes,No,Yes
1730,name,"Medium Name",char,139,utm.medium,,,"",Yes,Yes,No
1737,write_date,"Last Updated on",datetime,139,utm.medium,,,"",Yes,No,Yes
1736,write_uid,"Last Updated by",many2one,139,utm.medium,res.users,90,"User",Yes,No,Yes
1778,campaign_id,"Campaign",many2one,144,utm.mixin,utm.campaign,140,"UTM Campaign",Yes,No,No
1780,medium_id,"Medium",many2one,144,utm.mixin,utm.medium,139,"UTM Medium",Yes,No,No
1779,source_id,"Source",many2one,144,utm.mixin,utm.source,141,"UTM Source",Yes,No,No
1756,create_date,"Created on",datetime,141,utm.source,,,"",Yes,No,Yes
1755,create_uid,"Created by",many2one,141,utm.source,res.users,90,"User",Yes,No,Yes
1754,display_name,"Display Name",char,141,utm.source,,,"",No,No,Yes
1753,id,"ID",integer,141,utm.source,,,"",Yes,No,Yes
1752,name,"Source Name",char,141,utm.source,,,"",Yes,Yes,No
1758,write_date,"Last Updated on",datetime,141,utm.source,,,"",Yes,No,Yes
1757,write_uid,"Last Updated by",many2one,141,utm.source,res.users,90,"User",Yes,No,Yes
27308,name,"Name",char,1629,utm.source.mixin,,,"",No,No,No
27309,source_id,"Source",many2one,1629,utm.source.mixin,utm.source,141,"UTM Source",Yes,Yes,No
1765,create_date,"Created on",datetime,142,utm.stage,,,"",Yes,No,Yes
1764,create_uid,"Created by",many2one,142,utm.stage,res.users,90,"User",Yes,No,Yes
1763,display_name,"Display Name",char,142,utm.stage,,,"",No,No,Yes
1762,id,"ID",integer,142,utm.stage,,,"",Yes,No,Yes
1760,name,"Name",char,142,utm.stage,,,"",Yes,Yes,No
1761,sequence,"Sequence",integer,142,utm.stage,,,"",Yes,No,No
1767,write_date,"Last Updated on",datetime,142,utm.stage,,,"",Yes,No,Yes
1766,write_uid,"Last Updated by",many2one,142,utm.stage,res.users,90,"User",Yes,No,Yes
1770,color,"Color Index",integer,143,utm.tag,,,"",Yes,No,No
1774,create_date,"Created on",datetime,143,utm.tag,,,"",Yes,No,Yes
1773,create_uid,"Created by",many2one,143,utm.tag,res.users,90,"User",Yes,No,Yes
1772,display_name,"Display Name",char,143,utm.tag,,,"",No,No,Yes
1771,id,"ID",integer,143,utm.tag,,,"",Yes,No,Yes
1769,name,"Name",char,143,utm.tag,,,"",Yes,Yes,No
1776,write_date,"Last Updated on",datetime,143,utm.tag,,,"",Yes,No,Yes
1775,write_uid,"Last Updated by",many2one,143,utm.tag,res.users,90,"User",Yes,No,Yes
6015,create_date,"Created on",datetime,329,validate.account.move,,,"",Yes,No,Yes
6014,create_uid,"Created by",many2one,329,validate.account.move,res.users,90,"User",Yes,No,Yes
6013,display_name,"Display Name",char,329,validate.account.move,,,"",No,No,Yes
17187,force_post,"Force",boolean,329,validate.account.move,,,"",Yes,No,No
6012,id,"ID",integer,329,validate.account.move,,,"",Yes,No,Yes
6017,write_date,"Last Updated on",datetime,329,validate.account.move,,,"",Yes,No,Yes
6016,write_uid,"Last Updated by",many2one,329,validate.account.move,res.users,90,"User",Yes,No,Yes
18435,category_id,"Product Category",many2one,1142,vendor.delay.report,product.category,192,"Product Category",Yes,No,Yes
18436,date,"Effective Date",datetime,1142,vendor.delay.report,,,"",Yes,No,Yes
18441,display_name,"Display Name",char,1142,vendor.delay.report,,,"",No,No,Yes
18440,id,"ID",integer,1142,vendor.delay.report,,,"",Yes,No,Yes
18439,on_time_rate,"On-Time Delivery Rate",float,1142,vendor.delay.report,,,"",Yes,No,Yes
18433,partner_id,"Vendor",many2one,1142,vendor.delay.report,res.partner,78,"Contact",Yes,No,Yes
18434,product_id,"Product",many2one,1142,vendor.delay.report,product.product,193,"Product Variant",Yes,No,Yes
18438,qty_on_time,"On-Time Quantity",float,1142,vendor.delay.report,,,"",Yes,No,Yes
18437,qty_total,"Total Quantity",float,1142,vendor.delay.report,,,"",Yes,No,Yes
1519,binary,"Binary",binary,123,web_editor.converter.test,,,"",Yes,No,No
1514,char,"Char",char,123,web_editor.converter.test,,,"",Yes,No,No
1528,create_date,"Created on",datetime,123,web_editor.converter.test,,,"",Yes,No,Yes
1527,create_uid,"Created by",many2one,123,web_editor.converter.test,res.users,90,"User",Yes,No,Yes
1520,date,"Date",date,123,web_editor.converter.test,,,"",Yes,No,No
